,regional_mobility,is_high_user,avg_consume_less_12_valid_month,reg_preference_for_trad,status,low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,repayment_capability,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,first_transaction_day_re,active_day
2429,4.0,0,8.0,0.0,0,0.01,0.77,9400.0,1.29,0.45,0.15,15.0,29.0,25.0,8680.0,33.0,53800.0,103.0,0.45,4070.0,1280.0,0.65,1650.0,0.4,8.0,29.0,8.0,35.0,0.0,0.0,3.0,21.0,712700.0,1550.0,1.0,0.0,0.0,2200.0,0.0,93.0,516.0,75.0,9.0,5.0,4.0,13.0,1.0,2.0,8.0,478.0,73.0,8.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,13.0,0.0,0.0,339.0,2100.0,75.0,2.0,2.0,2300.0,2100.0,1500.0,70.0,1.0,1.0,1500.0,1500.0,19.0,2300.0,19.0
2430,1.0,0,6.0,0.0,0,0.01,0.65,2000.0,1.22,0.78,0.519,18.0,23.0,11.0,4440.0,21.0,276400.0,232.0,0.4,47500.0,22680.0,0.2,1260.0,0.5,11.0,23.0,11.0,23.0,0.0,2.0,2.0,3.0,370282.0,1390.0,4.0,0.0,1750.0,34050.0,0.0,82.0,529.0,79.0,6.0,2.0,2.0,6.0,1.0,4.0,4.0,490.0,76.0,20.0,18.0,1.0,9.0,4.0,5.0,0.0,0.0,7.0,27.0,10.0,0.0,0.0,358.0,1300.0,71.0,5.0,5.0,2400.0,1160.0,14100.0,82.0,4.0,5.0,27000.0,16050.0,14.0,872.0,14.0
2431,2.0,0,8.0,0.0,0,0.06,0.94,800.0,0.93,0.54,0.53,25.0,15.0,10.0,13980.0,27.0,245940.0,251.0,0.2,51960.0,11210.0,0.05,830.0,0.6,10.0,14.0,10.0,14.0,1.0,1.0,8.0,8.0,144.0,6830.0,12.0,0.0,0.0,23210.0,0.0,82.0,582.0,76.0,20.0,7.0,6.0,30.0,17.0,25.0,26.0,542.0,73.0,75.0,70.0,2.0,24.0,7.0,17.0,4.0,10.0,40.0,84.0,20.0,3.0,1.0,351.0,2300.0,73.0,17.0,19.0,3700.0,1829.0,8100.0,76.0,7.0,8.0,14400.0,7414.0,6.0,1563.0,3.0
2432,4.0,0,6.0,0.0,1,0.07,0.93,0.0,0.88,1.0,0.405,19.0,15.0,11.0,3940.0,18.0,123940.0,177.0,0.6,11910.0,1880.0,0.65,640.0,0.65,15.0,15.0,0.0,12.0,0.0,1.0,2.0,3.0,0.0,1470.0,9.0,0.0,0.0,3050.0,0.0,85.0,536.0,69.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,489.0,76.0,32.0,23.0,7.0,12.0,5.0,7.0,0.0,0.0,7.0,34.0,35.0,0.0,0.0,360.0,1700.0,75.0,7.0,7.0,2300.0,1600.0,2900.0,79.0,5.0,6.0,8400.0,3960.0,108.0,591.0,108.0
2433,2.0,0,5.0,0.0,0,0.0,0.94,200.0,0.6,0.68,0.597,19.0,11.0,8.0,2710.0,23.0,495740.0,350.0,0.2,67200.0,13250.0,0.1,1450.0,0.45,9.0,11.0,9.0,11.0,0.0,2.0,2.0,2.0,1568206.0,4300.0,6.0,0.0,980.0,38200.0,0.0,82.0,549.0,76.0,11.0,5.0,3.0,15.0,3.0,7.0,10.0,511.0,75.0,31.0,27.0,1.0,12.0,4.0,7.0,0.0,2.0,11.0,37.0,10.0,0.0,0.0,349.0,2100.0,74.0,7.0,8.0,3100.0,1810.0,7700.0,79.0,4.0,5.0,13800.0,7050.0,14.0,1070.0,10.0
2434,3.0,0,5.0,0.0,1,0.01,0.99,0.0,0.75,0.47,0.75,21.0,8.0,8.0,15690.0,28.0,648990.0,324.0,0.2,84620.0,13270.0,0.05,1110.0,0.5,4.0,4.0,7.0,7.0,0.0,5.0,15.0,15.0,1110.0,3470.0,9.0,0.0,0.0,32550.0,0.0,82.0,511.0,74.0,24.0,14.0,10.0,38.0,11.0,16.0,34.0,465.0,75.0,101.0,77.0,6.0,30.0,7.0,23.0,4.0,7.0,39.0,93.0,44.0,3.0,4.0,360.0,2100.0,74.0,23.0,25.0,3800.0,1743.0,4600.0,79.0,7.0,9.0,9000.0,3842.0,3.0,1880.0,2.0
2435,2.0,0,5.0,0.0,1,0.01,0.99,0.0,1.52,1.0,0.775,17.0,25.0,11.0,23920.0,19.0,835490.0,436.0,0.1,49910.0,15280.0,0.05,910.0,0.55,7.0,25.0,7.0,25.0,2.0,2.0,6.0,18.0,17.0,3530.0,8.0,0.0,0.0,15800.0,0.0,82.0,542.0,73.0,10.0,5.0,4.0,15.0,2.0,10.0,14.0,516.0,76.0,46.0,37.0,3.0,16.0,7.0,9.0,1.0,7.0,16.0,41.0,50.0,0.0,2.0,349.0,2600.0,75.0,9.0,9.0,4000.0,2166.0,2900.0,82.0,7.0,8.0,13200.0,4371.0,24.0,621.0,18.0
2436,2.0,0,6.0,0.0,0,0.01,0.67,10000.0,2.39,1.0,0.28,12.0,31.0,18.0,26520.0,10.0,79540.0,84.0,0.4,30960.0,20990.0,0.2,1760.0,0.45,7.0,31.0,7.0,31.0,0.0,1.0,1.0,1.0,0.0,1190.0,3.0,0.0,770.0,4350.0,0.0,82.0,541.0,76.0,9.0,4.0,1.0,17.0,14.0,16.0,16.0,470.0,81.0,5.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,294.0,1900.0,80.0,2.0,3.0,2400.0,2000.0,1200.0,83.0,1.0,1.0,1200.0,1200.0,1.0,364.0,1.0
2437,1.0,0,6.0,0.0,0,0.01,0.99,300.0,3.79,0.92,0.272,22.0,53.0,53.0,14280.0,12.0,103220.0,95.0,0.6,12590.0,1390.0,1.0,1500.0,0.5,0.0,53.0,0.0,53.0,0.0,1.0,2.0,2.0,0.0,1120.0,4.0,0.0,0.0,11860.0,0.0,88.0,642.0,83.0,10.0,4.0,2.0,18.0,6.0,10.0,10.0,610.0,74.0,37.0,34.0,0.0,12.0,4.0,8.0,0.0,0.0,12.0,37.0,11.0,0.0,0.0,333.0,2700.0,74.0,8.0,8.0,3800.0,1987.0,4900.0,80.0,4.0,4.0,10500.0,6900.0,23.0,456.0,23.0
2438,3.0,0,5.0,1.0,0,0.01,0.78,2000.0,0.3,1.0,0.509,20.0,14.0,8.0,126580.0,11.0,221610.0,168.0,0.3,41770.0,272100.0,0.15,1830.0,0.4,7.0,12.0,7.0,12.0,0.0,4.0,5.0,5.0,520701.0,3800.0,4.0,0.0,0.0,32530.0,0.0,82.0,529.0,77.0,12.0,8.0,2.0,20.0,2.0,8.0,10.0,496.0,80.0,40.0,33.0,3.0,14.0,6.0,8.0,3.0,5.0,20.0,46.0,25.0,3.0,2.0,316.0,2000.0,77.0,8.0,9.0,3200.0,1800.0,9100.0,83.0,6.0,7.0,25800.0,10800.0,3.0,377.0,3.0
2439,3.0,0,6.0,0.0,0,0.01,0.99,1000.0,8.98,1.0,0.23800000000000002,13.0,17.0,17.0,8670.0,24.0,146830.0,161.0,0.5,14800.0,1280.0,0.4,1350.0,0.45,11.0,17.0,11.0,17.0,0.0,2.0,3.0,3.0,0.0,980.0,3.0,0.0,0.0,0.0,0.0,91.0,508.0,77.0,7.0,4.0,2.0,9.0,2.0,4.0,9.0,482.0,74.0,21.0,20.0,2.0,12.0,6.0,6.0,0.0,3.0,9.0,23.0,11.0,1.0,1.0,348.0,3000.0,72.0,6.0,6.0,3900.0,2383.0,5500.0,79.0,6.0,6.0,9000.0,5650.0,15.0,780.0,15.0
2440,2.0,0,4.0,1.0,0,0.0,0.69,0.0,0.04,1.0,0.375,14.0,18.0,15.0,22750.0,8.0,140850.0,90.0,0.25,34710.0,220.0,0.1,1690.0,0.4,16.0,18.0,16.0,18.0,0.0,0.0,4.0,4.0,143252.0,5190.0,3.0,0.0,0.0,38830.0,0.0,87.0,533.0,77.0,10.0,1.0,4.0,10.0,3.0,4.0,5.0,495.0,78.0,30.0,22.0,1.0,15.0,9.0,6.0,0.0,0.0,8.0,45.0,14.0,0.0,0.0,346.0,1500.0,73.0,6.0,6.0,2200.0,1533.0,15500.0,79.0,9.0,9.0,22800.0,12711.0,20.0,289.0,20.0
2441,2.0,0,5.0,0.0,0,0.04,0.96,0.0,0.76,1.0,0.391,15.0,9.0,11.0,13560.0,8.0,70730.0,94.0,0.35,23790.0,3740.0,0.15,1020.0,0.55,7.0,9.0,7.0,9.0,2.0,1.0,7.0,7.0,588058.0,2580.0,3.0,0.0,0.0,7690.0,0.0,87.0,540.0,74.0,19.0,9.0,6.0,25.0,10.0,15.0,18.0,545.0,73.0,29.0,22.0,3.0,15.0,4.0,11.0,2.0,6.0,20.0,27.0,21.0,0.0,2.0,302.0,2200.0,72.0,11.0,12.0,2900.0,2109.0,5500.0,79.0,4.0,4.0,8400.0,5475.0,8.0,283.0,2.0
2442,3.0,0,7.0,1.0,0,0.01,0.99,1000.0,0.87,1.0,0.391,17.0,24.0,20.0,1690.0,22.0,105830.0,190.0,0.6,11670.0,8650.0,0.4,1060.0,0.5,10.0,21.0,10.0,21.0,0.0,0.0,1.0,2.0,0.0,580.0,3.0,0.0,220.0,4430.0,0.0,82.0,683.0,78.0,9.0,5.0,1.0,17.0,6.0,14.0,16.0,676.0,75.0,22.0,21.0,0.0,10.0,5.0,5.0,1.0,2.0,11.0,28.0,1.0,1.0,0.0,358.0,1400.0,70.0,5.0,5.0,2000.0,1240.0,11600.0,80.0,5.0,6.0,24000.0,14300.0,17.0,722.0,4.0
2443,4.0,0,9.0,1.0,0,0.07,0.93,2300.0,0.26,0.83,0.14400000000000002,8.0,25.0,22.0,14960.0,19.0,23580.0,70.0,0.55,8170.0,1300.0,0.2,520.0,0.7,12.0,25.0,12.0,32.0,0.0,0.0,3.0,3.0,442666.0,1560.0,3.0,0.0,90.0,11280.0,0.0,87.0,622.0,78.0,4.0,2.0,1.0,5.0,0.0,2.0,2.0,607.0,78.0,10.0,8.0,0.0,2.0,1.0,1.0,1.0,5.0,7.0,8.0,4.0,1.0,0.0,322.0,700.0,79.0,1.0,2.0,700.0,700.0,7200.0,78.0,1.0,1.0,7200.0,7200.0,29.0,753.0,9.0
2444,3.0,0,9.0,0.0,1,0.02,0.98,200.0,0.92,0.48,0.205,18.0,35.0,34.0,3160.0,26.0,82390.0,104.0,0.7,9500.0,3230.0,0.4,1260.0,0.5,3.0,35.0,3.0,35.0,0.0,3.0,3.0,3.0,119.0,360.0,3.0,0.0,360.0,13230.0,0.0,93.0,549.0,76.0,16.0,8.0,4.0,21.0,11.0,19.0,21.0,508.0,77.0,28.0,22.0,4.0,16.0,10.0,6.0,1.0,4.0,15.0,29.0,34.0,1.0,1.0,353.0,1200.0,74.0,6.0,6.0,1800.0,1033.0,4600.0,80.0,10.0,12.0,12000.0,3800.0,15.0,1692.0,6.0
2445,3.0,0,6.0,2.0,0,0.01,0.57,0.0,0.45,0.42,0.102,13.0,51.0,32.0,12360.0,21.0,29580.0,52.0,0.6,4100.0,70.0,1.0,1240.0,0.5,0.0,33.0,0.0,33.0,0.0,0.0,2.0,2.0,0.0,1230.0,2.0,0.0,0.0,4610.0,0.0,86.0,635.0,79.0,7.0,6.0,1.0,9.0,8.0,9.0,9.0,611.0,74.0,12.0,11.0,0.0,7.0,1.0,6.0,1.0,1.0,3.0,15.0,2.0,2.0,1.0,312.0,1900.0,72.0,6.0,7.0,3400.0,1383.0,10800.0,78.0,1.0,1.0,10800.0,10800.0,4.0,1578.0,4.0
2446,3.0,0,7.0,0.0,0,0.0,1.0,0.0,1.21,0.55,0.63,16.0,10.0,8.0,6130.0,18.0,583390.0,293.0,0.35,72260.0,6180.0,0.15,1410.0,0.45,10.0,10.0,10.0,10.0,0.0,1.0,4.0,9.0,0.0,1680.0,7.0,0.0,1100.0,47540.0,0.0,82.0,545.0,73.0,20.0,11.0,8.0,33.0,6.0,16.0,21.0,511.0,75.0,89.0,85.0,2.0,24.0,6.0,18.0,1.0,4.0,31.0,111.0,6.0,0.0,1.0,354.0,2100.0,74.0,18.0,19.0,4300.0,2044.0,19300.0,79.0,6.0,6.0,26400.0,14850.0,13.0,1045.0,13.0
2447,2.0,0,7.0,0.0,0,0.01,0.96,0.0,0.84,0.39,0.436,24.0,18.0,17.0,22300.0,14.0,291310.0,159.0,0.3,61000.0,9510.0,0.15,1150.0,0.5,5.0,13.0,5.0,13.0,1.0,3.0,9.0,9.0,1230621.0,2010.0,10.0,0.0,1250.0,22530.0,0.0,86.0,536.0,74.0,11.0,5.0,6.0,13.0,1.0,2.0,7.0,494.0,78.0,47.0,45.0,3.0,22.0,6.0,16.0,0.0,1.0,24.0,60.0,11.0,0.0,0.0,347.0,1900.0,77.0,16.0,16.0,3400.0,1606.0,12000.0,79.0,6.0,6.0,19200.0,8966.0,-2.0,1134.0,-2.0
2448,2.0,0,9.0,0.0,0,0.04,0.96,900.0,1.11,1.0,0.18,14.0,33.0,32.0,11800.0,13.0,48700.0,67.0,0.6,7620.0,850.0,0.4,740.0,0.6,5.0,24.0,5.0,24.0,0.0,3.0,3.0,3.0,0.0,950.0,4.0,0.0,0.0,5430.0,0.0,83.0,648.0,72.0,11.0,7.0,3.0,17.0,3.0,6.0,13.0,621.0,78.0,12.0,10.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,27.0,3.0,0.0,0.0,248.0,500.0,72.0,1.0,1.0,500.0,500.0,20700.0,79.0,2.0,2.0,21600.0,13500.0,17.0,594.0,17.0
2449,4.0,0,7.0,0.0,0,0.02,0.86,0.0,2.61,0.65,0.455,15.0,21.0,17.0,28520.0,31.0,202030.0,200.0,0.4,35440.0,3070.0,0.15,980.0,0.55,13.0,13.0,13.0,13.0,0.0,1.0,2.0,2.0,177863.0,1140.0,8.0,0.0,1310.0,27280.0,0.0,84.0,652.0,80.0,9.0,4.0,4.0,14.0,1.0,5.0,7.0,634.0,75.0,81.0,75.0,0.0,15.0,11.0,4.0,2.0,8.0,44.0,130.0,13.0,3.0,1.0,343.0,3600.0,68.0,4.0,6.0,5400.0,2900.0,9200.0,79.0,11.0,13.0,25800.0,12272.0,2.0,1505.0,2.0
2450,1.0,0,6.0,0.0,0,0.02,0.98,800.0,0.51,0.93,0.263,17.0,43.0,26.0,11840.0,13.0,70710.0,89.0,0.75,3750.0,2070.0,1.0,1300.0,0.55,15.0,43.0,0.0,58.0,0.0,1.0,2.0,3.0,0.0,510.0,2.0,0.0,510.0,10370.0,0.0,88.0,546.0,80.0,14.0,8.0,2.0,20.0,7.0,14.0,16.0,509.0,75.0,55.0,51.0,4.0,17.0,5.0,12.0,3.0,4.0,13.0,65.0,27.0,3.0,0.0,356.0,2100.0,74.0,12.0,13.0,4100.0,1775.0,3800.0,80.0,5.0,6.0,6000.0,3400.0,4.0,478.0,4.0
2451,4.0,0,6.0,0.0,1,0.01,0.75,0.0,16.69,0.44,0.39399999999999996,12.0,18.0,17.0,2390.0,28.0,236000.0,216.0,0.4,24510.0,9890.0,0.2,1100.0,0.5,6.0,18.0,6.0,18.0,0.0,1.0,5.0,5.0,160815.0,1530.0,3.0,0.0,1030.0,4750.0,0.0,87.0,537.0,73.0,23.0,12.0,7.0,40.0,16.0,23.0,33.0,493.0,74.0,65.0,50.0,9.0,26.0,11.0,15.0,0.0,0.0,27.0,92.0,66.0,0.0,0.0,352.0,1900.0,72.0,15.0,16.0,7800.0,2006.0,7200.0,78.0,11.0,12.0,10800.0,4454.0,6.0,1992.0,6.0
2452,3.0,0,5.0,0.0,0,0.01,0.75,500.0,3.76,0.64,0.266,20.0,21.0,12.0,35370.0,29.0,236300.0,126.0,0.1,61970.0,1970.0,0.05,1770.0,0.5,8.0,9.0,8.0,9.0,0.0,1.0,2.0,2.0,22.0,17070.0,5.0,0.0,260.0,37070.0,0.0,82.0,662.0,79.0,9.0,7.0,2.0,12.0,1.0,7.0,11.0,633.0,77.0,24.0,24.0,0.0,11.0,4.0,7.0,0.0,1.0,9.0,30.0,0.0,0.0,0.0,320.0,2300.0,75.0,7.0,7.0,3200.0,2157.0,9100.0,78.0,4.0,4.0,22800.0,10650.0,18.0,1425.0,18.0
2453,3.0,0,9.0,1.0,1,0.01,0.99,1700.0,0.4,0.81,0.5579999999999999,22.0,9.0,9.0,7750.0,34.0,337390.0,285.0,0.15,84870.0,580.0,0.05,1020.0,0.55,7.0,7.0,7.0,7.0,5.0,2.0,10.0,10.0,23.0,8100.0,12.0,0.0,830.0,26570.0,0.0,82.0,520.0,78.0,11.0,7.0,4.0,14.0,5.0,6.0,9.0,468.0,77.0,70.0,44.0,16.0,26.0,10.0,16.0,0.0,2.0,30.0,50.0,71.0,0.0,0.0,354.0,1700.0,75.0,16.0,19.0,3100.0,1468.0,12800.0,78.0,10.0,11.0,22800.0,10020.0,21.0,1340.0,21.0
2454,3.0,0,7.0,0.0,0,0.02,0.9,0.0,0.19,0.79,0.452,19.0,16.0,15.0,45630.0,33.0,287290.0,228.0,0.2,67630.0,7440.0,0.05,1110.0,0.5,7.0,7.0,7.0,7.0,3.0,3.0,5.0,5.0,16739.0,5560.0,8.0,0.0,1640.0,22180.0,0.0,83.0,549.0,73.0,25.0,15.0,6.0,35.0,5.0,15.0,21.0,487.0,76.0,71.0,58.0,4.0,26.0,10.0,16.0,2.0,5.0,35.0,115.0,53.0,3.0,2.0,353.0,2100.0,73.0,16.0,17.0,4400.0,1781.0,8300.0,79.0,10.0,11.0,13800.0,5640.0,21.0,1323.0,2.0
2455,2.0,0,9.0,0.0,0,0.04,0.96,200.0,0.87,0.94,0.255,19.0,53.0,25.0,14440.0,32.0,180970.0,250.0,0.7,4810.0,1400.0,0.4,1020.0,0.55,11.0,23.0,11.0,26.0,0.0,0.0,1.0,7.0,1351236.0,390.0,2.0,0.0,390.0,17680.0,0.0,83.0,635.0,77.0,10.0,6.0,2.0,12.0,8.0,9.0,12.0,615.0,79.0,8.0,7.0,1.0,5.0,4.0,1.0,0.0,2.0,4.0,29.0,5.0,5.0,0.0,350.0,1500.0,70.0,1.0,1.0,1500.0,1500.0,2600.0,80.0,4.0,5.0,4500.0,2925.0,-1.0,1086.0,-1.0
2456,3.0,0,9.0,4.0,0,0.03,0.97,3800.0,0.43,0.93,0.35,15.0,285.0,17.0,25650.0,27.0,220.0,238.0,1.0,0.0,39760.0,1.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,530.0,82.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,487.0,72.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,342.0,1400.0,72.0,1.0,1.0,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,949.0,100.0
2457,3.0,0,9.0,1.0,0,0.01,0.34,1200.0,2.74,0.3,0.233,16.0,22.0,16.0,12140.0,15.0,116770.0,76.0,0.65,10110.0,1880.0,1.0,3740.0,0.25,0.0,17.0,0.0,31.0,0.0,0.0,1.0,1.0,0.0,960.0,3.0,0.0,0.0,7130.0,0.0,87.0,526.0,80.0,6.0,2.0,2.0,7.0,2.0,3.0,3.0,491.0,74.0,14.0,13.0,1.0,8.0,3.0,5.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0,301.0,1800.0,73.0,5.0,5.0,2300.0,1380.0,8500.0,81.0,3.0,3.0,10800.0,6733.0,24.0,1573.0,24.0
2458,3.0,0,4.0,0.0,0,0.01,0.89,1300.0,0.88,0.79,0.27,14.0,149.0,151.0,10360.0,27.0,163040.0,142.0,0.55,2960.0,7990.0,1.0,1470.0,0.45,0.0,6.0,0.0,6.0,0.0,0.0,5.0,5.0,0.0,1480.0,1.0,0.0,1480.0,2960.0,0.0,109.0,539.0,76.0,11.0,7.0,4.0,16.0,4.0,7.0,11.0,483.0,75.0,34.0,30.0,6.0,17.0,4.0,13.0,0.0,0.0,13.0,34.0,20.0,0.0,0.0,350.0,2100.0,73.0,13.0,14.0,4300.0,1769.0,8900.0,82.0,4.0,4.0,12000.0,7900.0,1.0,1074.0,1.0
2459,2.0,0,6.0,0.0,0,0.0,0.52,3000.0,0.39,0.94,0.525,23.0,11.0,10.0,15090.0,31.0,603910.0,319.0,0.05,152080.0,29300.0,0.05,2500.0,0.35,5.0,8.0,5.0,8.0,0.0,1.0,2.0,6.0,877.0,25370.0,8.0,0.0,28760.0,179580.0,0.0,85.0,656.0,71.0,11.0,4.0,3.0,15.0,8.0,13.0,13.0,642.0,78.0,17.0,15.0,0.0,10.0,7.0,3.0,0.0,2.0,5.0,48.0,8.0,2.0,0.0,350.0,1900.0,73.0,3.0,3.0,2300.0,1666.0,7200.0,81.0,7.0,8.0,26400.0,9314.0,13.0,1061.0,13.0
2460,2.0,0,7.0,0.0,0,0.01,0.95,10000.0,0.12,1.0,0.38,23.0,27.0,18.0,19710.0,13.0,197270.0,141.0,0.35,37300.0,2910.0,0.15,1480.0,0.45,6.0,22.0,6.0,22.0,0.0,1.0,3.0,3.0,239618.0,2410.0,3.0,0.0,0.0,13450.0,0.0,83.0,541.0,71.0,15.0,5.0,7.0,20.0,9.0,14.0,14.0,504.0,75.0,29.0,27.0,1.0,14.0,6.0,8.0,1.0,1.0,11.0,41.0,7.0,1.0,0.0,354.0,2100.0,71.0,8.0,8.0,3400.0,1762.0,9800.0,82.0,6.0,7.0,16800.0,9066.0,9.0,453.0,9.0
2461,2.0,0,8.0,0.0,0,0.0,0.39,8750.0,0.13,1.0,0.49700000000000005,26.0,13.0,13.0,336320.0,19.0,3045980.0,252.0,0.05,862310.0,183040.0,0.05,5900.0,0.15,3.0,13.0,3.0,13.0,6.0,3.0,3.0,8.0,95.0,43900.0,10.0,0.0,0.0,160670.0,0.0,82.0,482.0,76.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,511.0,75.0,31.0,27.0,1.0,12.0,4.0,7.0,0.0,2.0,11.0,37.0,10.0,0.0,0.0,349.0,2100.0,74.0,7.0,8.0,3100.0,1810.0,7700.0,79.0,4.0,5.0,13800.0,7050.0,86.0,642.0,10.0
2462,1.0,0,5.0,0.0,0,0.02,0.9,300.0,1.16,0.95,0.775,22.0,14.0,9.0,9780.0,20.0,393160.0,401.0,0.2,49030.0,24590.0,0.2,1300.0,0.55,12.0,12.0,12.0,12.0,0.0,3.0,6.0,6.0,494975.0,10000.0,6.0,0.0,0.0,11960.0,0.0,82.0,590.0,76.0,12.0,7.0,4.0,16.0,2.0,2.0,10.0,561.0,75.0,63.0,48.0,9.0,23.0,7.0,16.0,1.0,2.0,29.0,55.0,45.0,0.0,1.0,349.0,1900.0,73.0,16.0,17.0,4000.0,1737.0,22000.0,81.0,7.0,8.0,46800.0,15628.0,6.0,697.0,6.0
2463,3.0,0,4.0,0.0,0,0.0,1.0,0.0,1.0,0.88,0.09,9.0,29.0,42.0,12770.0,7.0,22660.0,19.0,1.0,7860.0,100.0,1.0,2060.0,0.45,0.0,29.0,0.0,29.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5770.0,0.0,84.0,619.0,66.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,592.0,76.0,9.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,323.0,2900.0,76.0,3.0,3.0,3300.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,295.0,146.0
2464,2.0,0,7.0,1.0,0,0.0,1.0,3000.0,0.62,0.93,0.312,15.0,36.0,34.0,10900.0,14.0,145120.0,107.0,0.35,36910.0,1770.0,0.15,1520.0,0.45,9.0,13.0,9.0,22.0,0.0,2.0,3.0,3.0,258106.0,1540.0,4.0,0.0,0.0,13360.0,0.0,83.0,588.0,77.0,12.0,7.0,4.0,16.0,1.0,2.0,5.0,564.0,77.0,37.0,34.0,1.0,11.0,2.0,9.0,1.0,3.0,16.0,34.0,11.0,1.0,0.0,351.0,2000.0,76.0,9.0,10.0,3100.0,2088.0,13600.0,82.0,2.0,2.0,16800.0,10950.0,25.0,500.0,17.0
2465,3.0,0,7.0,1.0,0,0.02,0.98,800.0,0.53,0.86,0.387,19.0,50.0,49.0,11260.0,12.0,123550.0,129.0,0.25,45450.0,2080.0,0.05,660.0,0.65,5.0,11.0,5.0,11.0,2.0,3.0,9.0,9.0,140329.0,2540.0,15.0,0.0,240.0,6410.0,0.0,82.0,651.0,74.0,19.0,8.0,10.0,25.0,1.0,8.0,15.0,620.0,73.0,26.0,18.0,0.0,12.0,6.0,6.0,2.0,5.0,16.0,31.0,9.0,2.0,1.0,300.0,1600.0,71.0,6.0,8.0,2200.0,1266.0,5500.0,78.0,6.0,6.0,7800.0,4816.0,18.0,479.0,18.0
2466,3.0,0,6.0,0.0,0,0.01,0.99,200.0,0.52,0.9,0.8220000000000001,22.0,7.0,8.0,38210.0,28.0,900530.0,357.0,0.1,129280.0,19450.0,0.05,1140.0,0.5,3.0,5.0,4.0,6.0,2.0,2.0,18.0,18.0,99954.0,4410.0,21.0,0.0,3680.0,34620.0,0.0,82.0,582.0,74.0,24.0,13.0,8.0,34.0,7.0,16.0,27.0,535.0,75.0,82.0,78.0,2.0,29.0,10.0,19.0,3.0,7.0,29.0,96.0,14.0,3.0,0.0,360.0,2400.0,73.0,19.0,20.0,4700.0,2073.0,10600.0,80.0,10.0,11.0,19200.0,8680.0,7.0,992.0,4.0
2467,1.0,0,7.0,0.0,0,0.03,0.97,500.0,1.12,0.91,0.38299999999999995,24.0,18.0,16.0,9650.0,31.0,123770.0,179.0,0.55,19810.0,790.0,0.1,890.0,0.6,3.0,18.0,3.0,18.0,0.0,2.0,9.0,9.0,250.0,1250.0,4.0,1.0,0.0,5120.0,0.0,82.0,555.0,77.0,18.0,8.0,7.0,26.0,7.0,15.0,20.0,499.0,74.0,58.0,49.0,4.0,18.0,7.0,11.0,0.0,1.0,21.0,81.0,28.0,3.0,0.0,335.0,2200.0,72.0,11.0,12.0,3200.0,2009.0,5500.0,78.0,7.0,8.0,7800.0,5442.0,4.0,1095.0,4.0
